1	1	1	1	1
X24774	0	0	0	0	0
X24775	0	0	0	0	0
X24776	0	0	0	0	0
X24777	0	0	0	0	0
X24778	0	0	0	0	0
X24779	0	0	0	0	0
X24780	0	0	0	0	0
X24781	0	0	0	0	0
X24782	0	0	0	0	0
X24783	0	0	0	0	0
X24784	0	0	0	0	0
X24785	0	0	0	0	0
X24786	0	0	0	0	0
X24787	0	0	0	0	0
X24788	0	0	0	0	0
X24789	0	0	0	0	0
X24790	0	0	0	0	0
X24791	0	0	0	0	0
X24792	0	0	0	0	0
X24793	0	0	0	0	0
X24794	0	0	0	0	0
X24795	0	0	0	0	0
X24796	0	0	0	0	0
X24797	0	0	0	0	0
X24798	0	0	0	0	0
X24799	0	0	0	0	0
X24800	0	0	0	0	0
X24801	0	0	0	0	0
X24802	0	0	0	0	0
X24803	0	0	0	0	0
X24804	0	0	0	0	0
X24805	0	0	0	0	0
X24806	0	0	0	0	0
X24807	0	0	0	0	0
X24808	0	0	0	0	0
X24809	0	0	0	0	0
X24810	0	0	0	0	0
X24811	0	0	0	0	0
X24812	0	0	0	0	0
X24813	0	0	0	0	0
X24814	0	0	0	0	0
X24815	0	0	0	0	0
X24816	0	0	0	0	0
X24817	0	0	0	0	0
X24818	0	0	0	0	0
X24819	0	0	0	0	0
X24820	0	0	0	0	0
X24821	0	0	0	0	0
X24822	0	0	0	0	0
X24823	0	0	0	0	0
X24824	0	0	0	0	0
X24825	0	0	0	0	0
X24826	0	0	0	0	0
X24827	0	0	0	0	0
X24828	0	0	0	0	0
X24829	0	0	0	0	0
X24830	0	0	0	0	0
X24831	0	0	0	0	0
X24832	0	0	0	0	0
X24833	0	0	0	0	0
X24834	0	0	0	0	0
X24835	0	0	0	0	0
X24836	0	0	0	0	0
X24837	0	0	0	0	0
X24838	0	0	0	0	0
X24839	0	0	0	0	0
X24840	0	0	0	0	0
X24841	0	0	0	0	0
X24842	0	0	0	0	0
X24843	0	0	0	0	0
X24844	0	0	0	0	0
X24845	0	0	0	0	0
X24846	0	0	0	0	0
X24847	0	0	0	0	0
X24848	0	0	0	0	0
X24849	0	0	0	0	0
X24850	0	0	0	0	0
X24851	0	0	0	0	0
X24852	0	0	0	0	0
X24853	0	0	0	0	0
X24854	0	0	0	0	0
X24855	0	0	0	0	0
X24856	0	0	0	0	0
X24857	0	0	0	0	0
X24858	0	0	0	0	0
X24859	0	0	0	0	0
X24860	0	0	0	0	0
X24861	0	0	0	0	0
X24862	0	0	0	0	0
X24863	0	0	0	0	0
X24864	0	0	0	0	0
X24865	0	0	0	0	0
X24866	0	0	0	0	0
X24867	0	0	0	0	0
X24868	0	0	0	0	0
X24869	0	0	0	0	0
X24870	0.00893721840451269	0.00798625867386162	0.00521495320550664	-0.0125717479292642	-0.0095666823546167
X24871	0	0	0	0	0
X24872	0	0	0	0	0
X24873	0	0	0	0	0
X24874	0	0	0	0	0
X24875	0	0	0	0	0
X24876	0	0	0	0	0
X24877	0	0	0	0	0
X24878	0	0	0	0	0
X24879	0	0	0	0	0
X24880	0	0	0	0	0
X24881	0	0	0	0	0
X24882	0	0	0	0	0
X24883	0	0	0	0	0
X24884	0	0	0	0	0
X24885	0	0	0	0	0
X24886	0	0	0	0	0
X24887	0	0	0	0	0
X24888	0	0	0	0	0
X24889	0	0	0	0	0
X24890	0	0	0	0	0
X24891	0	0	0	0	0
X24892	0	0	0	0	0
X24893	0	0	0	0	0
X24894	0	0	0	0	0
X24895	0	0	0	0	0
X24896	0	0	0	0	0
X24897	0	0	0	0	0
X24898	0	0	0	0	0
X24899	0	0	0	0	0
X24900	0	0	0	0	0
X24901	0	0	0	0	0
X24902	0	0	0	0	0
X24903	0	0	0	0	0
X24904	0	0	0	0	0
X24905	0	0	0	0	0
X24906	0	0	0	0	0
X24907	0	0	0	0	0
X24908	0	0	0	0	0
X24909	0	0	0	0	0
X24910	0	0	0	0	0
X24911	0	0	0	0	0
X24912	0	0	0	0	0
X24913	0	0	0	0	0
X24914	0	0	0	0	0
X24915	0	0	0	0	0
X24916	0	0	0	0	0
X24917	0	0	0	0	0
X24918	0	0	0	0	0
X24919	0	0	0	0	0
X24920	0	0	0	0	0
X24921	0	0	0	0	0
X24922	0	0	0	0	0
X24923	0	0	0	0	0
X24924	0	0	0	0	0
X24925	0	0	0	0	0
X24926	0	0	0	0	0
X24927	0	0	0	0	0
X24928	0	0	0	0	0
X24929	0	0	0	0	0
X24930	0	0	0	0	0
X24931	0.0175780846841133	0.0156699916847273	0.0104205893071803	-0.0247875968595882	-0.0188810688164327
X24932	0	0	0	0	0
X24933	0	0	0	0	0
X24934	0	0	0	0	0
X24935	0	0	0	0	0
X24936	0	0	0	0	0
X24937	0	0	0	0	0
X24938	0	0	0	0	0
X24939	0	0	0	0	0
X24940	0	0	0	0	0
X24941	0	0	0	0	0
X24942	0	0	0	0	0
X24943	0	0	0	0	0
X24944	0	0	0	0	0
X24945	0	0	0	0	0
X24946	0	0	0	0	0
X24947	0	0	0	0	0
X24948	0	0	0	0	0
X24949	0	0	0	0	0
X24950	0	0	0	0	0
X24951	0	0	0	0	0
X24952	0	0	0	0	0
X24953	0	0	0	0	0
X24954	0	0	0	0	0
X24955	0	0	0	0	0
X24956	0	0	0	0	0
X24957	0	0	0	0	0
X24958	0	0	0	0	0
X24959	0	0	0	0	0
X24960	0	0	0	0	0
X24961	0	0	0	0	0
X24962	0	0	0	0	0
X24963	0	0	0	0	0
X24964	0	0	0	0	0
X24965	0	0	0	0	0
X24966	0	0	0	0	0
X24967	0	0	0	0	0
X24968	0	0	0	0	0
X24969	0	0	0	0	0
X24970	0	0	0	0	0
X24971	0	0	0	0	0
X24972	0	0	0	0	0
X24973	0	0	0	0	0
X24974	0	0	0	0	0
X24975	0	0	0	0	0
X24976	0	0	0	0	0
X24977	0	0	0	0	0
X24978	0	0	0	0	0
X24979	0	0	0	0	0
X24980	0	0	0	0	0
X24981	0	0	0	0	0
X24982	0	0	0	0	0
X24983	0	0	0	0	0
X24984	0	0	0	0	0
X24985	0	0	0	0	0
X24986	0	0	0	0	0
X24987	0	0	0	0	0
X24988	0	0	0	0	0
X24989	0	0	0	0	0
X24990	0	0	0	0	0
X24991	0	0	0	0	0
X24992	0	0	0	0	0
X24993	0	0	0	0	0
X24994	0	0	0	0	0
X24995	0	0	0	0	0
X24996	0	0	0	0	0
X24997	0	0	0	0	0
X24998	0	0	0	0	0
X24999	0	0	0	0	0
X25000	0	0	0	0	0
X25001	0	0	0	0	0
X25002	0	0	0	0	0
X25003	0	0	0	0	0
X25004	0	0	0	0	0
X25005	0	0	0	0	0
X25006	0	0	0	0	0
X25007	0	0	0	0	0
X25008	0	0	0	0	0
X25009	0	0	0	0	0
X25010	0	0	0	0	0
X25011	0	0	0	0	0
X25012	0	0	0	0	0
X25013	0	0	0	0	0
X25014	0	0	0	0	0
X25015	0	0	0	0	0
X25016	0	0	0	0	0
X25017	0	0	0	0	0
X25018	0	0	0	0	0
X25019	0	0	0	0	0
X25020	0	0	0	0	0
X25021	0	0	0	0	0
X25022	0	0	0	0	0
X25023	0	0	0	0	0
X25024	0	0	0	0	0
X25025	0	0	0	0	0
X25026	0	0	0	0	0
X25027	0	0	0	0	0
X25028	0	0	0	0	0
X25029	0.00265076653419442	0.00241459643017213	0.00158494964361595	-0.00377591745493718	-0.0028743951530453
X25030	0	0	0	0	0
X25031	0	0	0	0	0
X25032	0	0	0	0	0
X25033	0	0	0	0	0
X25034	0	0	0	0	0
X25035	0	0	0	0	0
X25036	0	0	0	0	0
X25037	0	0	0	0	0
X25038	0	0	0	0	0
X25039	0	0	0	0	0
X25040	0	0	0	0	0
X25041	0	0	0	0	0
X25042	0	0	0	0	0
X25043	0	0	0	0	0
X25044	0	0	0	0	0
X25045	0	0	0	0	0
X25046	0	0	0	0	0
X25047	0	0	0	0	0
X25048	0	0	0	0	0
X25049	0	0	0	0	0
X25050	0	0	0	0	0
X25051	0	0	0	0	0
X25052	0	0	0	0	0
X25053	0	0	0	0	0
X25054	0	0	0	0	0
X25055	0	0	0	0	0
X25056	0	0	0	0	0
X25057	0	0	0	0	0
X25058	-0.0366904839536696	-0.0273821729661734	-0.00300632519202385	0.0952153865969565	-0.02813640448509
X25059	0	0	0	0	0
X25060	0	0	0	0	0
X25061	0	0	0	0	0
X25062	0	0	0	0	0
X25063	0	0	0	0	0
X25064	0	0	0	0	0
X25065	0	0	0	0	0
X25066	0	0	0	0	0
X25067	0	0	0	0	0
X25068	0	0	0	0	0
X25069	0	0	0	0	0
X25070	0	0	0	0	0
X25071	0	0	0	0	0
X25072	0	0	0	0	0
X25073	0	0	0	0	0
X25074	0	0	0	0	0
X25075	0	0	0	0	0
X25076	0	0	0	0	0
X25077	0	0	0	0	0
X25078	0	0	0	0	0
X25079	0	0	0	0	0
X25080	0	0	0	0	0
X25081	0	0	0	0	0
X25082	0	0	0	0	0
X25083	0	0	0	0	0
X25084	0	0	0	0	0
X25085	0	0	0	0	0
X25086	0	0	0	0	0
X25087	0	0	0	0	0
X25088	0	0	0	0	0
X25089	0	0	0	0	0
X25090	0	0	0	0	0
X25091	0	0	0	0	0
X25092	0	0	0	0	0
X25093	0	0	0	0	0
X25094	0	0	0	0	0
X25095	0	0	0	0	0
X25096	0	0	0	0	0
X25097	0	0	0	0	0
X25098	0	0	0	0	0
X25099	0	0	0	0	0
X25100	0	0	0	0	0
X25101	0	0	0	0	0
X25102	0	0	0	0	0
X25103	0	0	0	0	0
X25104	0	0	0	0	0
X25105	0	0	0	0	0
X25106	0	0	0	0	0
X25107	0	0	0	0	0
X25108	0	0	0	0	0
X25109	0	0	0	0	0
X25110	0	0	0	0	0
X25111	0	0	0	0	0
X25112	0	0	0	0	0
X25113	0	0	0	0	0
X25114	0	0	0	0	0
X25115	0	0	0	0	0
X25116	0	0	0	0	0
X25117	0	0	0	0	0
X25118	0	0	0	0	0
X25119	0	0	0	0	0
X25120	0	0	0	0	0
X25121	0	0	0	0	0
X25122	0	0	0	0	0
X25123	0	0	0	0	0
X25124	0	0	0	0	0
X25125	0	0	0	0	0
X25126	0	0	0	0	0
X25127	0	0	0	0	0
X25128	0	0	0	0	0
X25129	0	0	0	0	0
X25130	0	0	0	0	0
X25131	0	0	0	0	0
X25132	0	0	0	0	0
X25133	0	0	0	0	0
X25134	0	0	0	0	0
X25135	0	0	0	0	0
X25136	0	0	0	0	0
X25137	0	0	0	0	0
X25138	0	0	0	0	0
X25139	0	0	0	0	0
X25140	0	0	0	0	0
X25141	0	0	0	0	0
X25142	0	0	0	0	0
X25143	0	0	0	0	0
X25144	0	0	0	0	0
X25145	0	0	0	0	0
X25146	0	0	0	0	0
X25147	0	0	0	0	0
X25148	0	0	0	0	0
X25149	0	0	0	0	0
X25150	0	0	0	0	0
X25151	0	0	0	0	0
X25152	0	0	0	0	0
X25153	0	0	0	0	0
X25154	0	0	0	0	0
X25155	0	0	0	0	0
X25156	0	0	0	0	0
X25157	0	0	0	0	0
X25158	0	0	0	0	0
X25159	0	0	0	0	0
X25160	0	0	0	0	0
X25161	0	0	0	0	0
X25162	0	0	0	0	0
X25163	0	0	0	0	0
X25164	0	0	0	0	0
X25165	0	0	0	0	0
X25166	0	0	0	0	0
X25167	0	0	0	0	0
X25168	0	0	0	0	0
X25169	0	0	0	0	0
X25170	0	0	0	0	0
X25171	0	0	0	0	0
X25172	0	0	0	0	0
X25173	0	0	0	0	0
X25174	0	0	0	0	0
X25175	0	0	0	0	0
X25176	0	0	0	0	0
X25177	0	0	0	0	0
X25178	0	0	0	0	0
X25179	0	0	0	0	0
X25180	0	0	0	0	0
X25181	0	0	0	0	0
X25182	0	0	0	0	0
X25183	0	0	0	0	0
X25184	0	0	0	0	0
X25185	0	0	0	0	0
X25186	0	0	0	0	0
X25187	0	0	0	0	0
X25188	0	0	0	0	0
X25189	0	0	0	0	0
X25190	0	0	0	0	0
X25191	0	0	0	0	0
X25192	0	0	0	0	0
X25193	0	0	0	0	0
X25194	0	0	0	0	0
X25195	0	0	0	0	0
X25196	0	0	0	0	0
X25197	0	0	0	0	0
X25198	0	0	0	0	0
X25199	0	0	0	0	0
X25200	0	0	0	0	0
X25201	0	0	0	0	0
X25202	0	0	0	0	0
X25203	0	0	0	0	0
X25204	0	0	0	0	0
X25205	0	0	0	0	0
X25206	0	0	0	0	0
X25207	0	0	0	0	0
X25208	0	0	0	0	0
X25209	0	0	0	0	0
X25210	0	0	0	0	0
X25211	0	0	0	0	0
X25212	0	0	0	0	0
X25213	0	0	0	0	0
X25214	0	0	0	0	0
X25215	0	0	0	0	0
X25216	0	0	0	0	0
X25217	0	0	0	0	0
X25218	0	0	0	0	0
X25219	0	0	0	0	0
X25220	0	0	0	0	0
X25221	0	0	0	0	0
X25222	0	0	0	0	0
X25223	0	0	0	0	0
X25224	0	0	0	0	0
X25225	0	0	0	0	0
X25226	0	0	0	0	0
X25227	0	0	0	0	0
X25228	0	0	0	0	0
X25229	0	0	0	0	0
X25230	0	0	0	0	0
X25231	0	0	0	0	0
X25232	0	0	0	0	0
X25233	0	0	0	0	0
X25234	0	0	0	0	0
X25235	0	0	0	0	0
X25236	0	0	0	0	0
X25237	0	0	0	0	0
X25238	0	0	0	0	0
X25239	0	0	0	0	0
X25240	0	0	0	0	0
X25241	0	0	0	0	0
X25242	0	0	0	0	0
X25243	0	0	0	0	0
X25244	0	0	0	0	0
X25245	0	0	0	0	0
X25246	0	0	0	0	0
X25247	0	0	0	0	0
X25248	0	0	0	0	0
X25249	0	0	0	0	0
X25250	0	0	0	0	0
X25251	0	0	0	0	0
X25252	0	0	0	0	0
X25253	0	0	0	0	0
X25254	0	0	0	0	0
X25255	0	0	0	0	0
X25256	0	0	0	0	0
X25257	0	0	0	0	0
X25258	0	0	0	0	0
X25259	0	0	0	0	0
X25260	0	0	0	0	0
X25261	0	0	0	0	0
X25262	0	0	0	0	0
X25263	0	0	0	0	0
X25264	0	0	0	0	0
X25265	0	0	0	0	0
X25266	0	0	0	0	0
X25267	0	0	0	0	0
X25268	0	0	0	0	0
X25269	0	0	0	0	0
X25270	0	0	0	0	0
X25271	0	0	0	0	0
X25272	0	0	0	0	0
X25273	0	0	0	0	0
X25274	0	0	0	0	0
X25275	0	0	0	0	0
X25276	0	0	0	0	0
X25277	0	0	0	0	0
X25278	0	0	0	0	0
X25279	0	0	0	0	0
X25280	0	0	0	0	0
X25281	0	0	0	0	0
X25282	0	0	0	0	0
X25283	0	0	0	0	0
X25284	0	0	0	0	0
X25285	0	0	0	0	0
X25286	0	0	0	0	0
X25287	0	0	0	0	0
X25288	0	0	0	0	0
X25289	0	0	0	0	0
X25290	0	0	0	0	0
X25291	0	0	0	0	0
X25292	0	0	0	0	0
X25293	0	0	0	0	0
X25294	0	0	0	0	0
X25295	0	0	0	0	0
X25296	0	0	0	0	0
X25297	0	0	0	0	0
X25298	0	0	0	0	0
X25299	0	0	0	0	0
X25300	0	0	0	0	0
X25301	0	0	0	0	0
X25302	0	0	0	0	0
X25303	0	0	0	0	0
X25304	0	0	0	0	0
X25305	0	0	0	0	0
X25306	0	0	0	0	0
X25307	0	0	0	0	0
X25308	0	0	0	0	0
X25309	0	0	0	0	0
X25310	0	0	0	0	0
X25311	0	0	0	0	0
X25312	0	0	0	0	0
X25313	0	0	0	0	0
X25314	0	0	0	0	0
X25315	0	0	0	0	0
X25316	0	0	0	0	0
X25317	0	0	0	0	0
X25318	0	0	0	0	0
X25319	0	0	0	0	0
X25320	0	0	0	0	0
X25321	0	0	0	0	0
X25322	0	0	0	0	0
X25323	0	0	0	0	0
X25324	0	0	0	0	0
X25325	0	0	0	0	0
X25326	0	0	0	0	0
X25327	0	0	0	0	0
X25328	0	0	0	0	0
X25329	0	0	0	0	0
X25330	0	0	0	0	0
X25331	0	0	0	0	0
X25332	0	0	0	0	0
X25333	0	0	0	0	0
X25334	0	0	0	0	0
X25335	0	0	0	0	0
X25336	0	0	0	0	0
X25337	0	0	0	0	0
X25338	0	0	0	0	0
X25339	0	0	0	0	0
X25340	0	0	0	0	0
X25341	0	0	0	0	0
X25342	0	0	0	0	0
X25343	0	0	0	0	0
X25344	0	0	0	0	0
X25345	0	0	0	0	0
X25346	0	0	0	0	0
X25347	0	0	0	0	0
X25348	0	0	0	0	0
X25349	0	0	0	0	0
X25350	0	0	0	0	0
X25351	0	0	0	0	0
X25352	0	0	0	0	0
X25353	0	0	0	0	0
X25354	0	0	0	0	0
X25355	0	0	0	0	0
X25356	0	0	0	0	0
X25357	0	0	0	0	0
X25358	0	0	0	0	0
X25359	0	0	0	0	0
X25360	0	0	0	0	0
X25361	0	0	0	0	0
X25362	0	0	0	0	0
X25363	0	0	0	0	0
X25364	0	0	0	0	0
X25365	0	0	0	0	0
X25366	0	0	0	0	0
X25367	0	0	0	0	0
X25368	0	0	0	0	0
X25369	0	0	0	0	0
X25370	0	0	0	0	0
X25371	0	0	0	0	0
X25372	0	0	0	0	0
X25373	0	0	0	0	0
X25374	0	0	0	0	0
X25375	0	0	0	0	0
X25376	0	0	0	0	0
X25377	0	0	0	0	0
X25378	0	0	0	0	0
X25379	0	0	0	0	0
X25380	0	0	0	0	0
X25381	0	0	0	0	0
X25382	0	0	0	0	0
X25383	0	0	0	0	0
X25384	0	0	0	0	0
X25385	0	0	0	0	0
X25386	0	0	0	0	0
X25387	0	0	0	0	0
X25388	0	0	0	0	0
X25389	0	0	0	0	0
X25390	0	0	0	0	0
X25391	0	0	0	0	0
X25392	0	0	0	0	0
X25393	0	0	0	0	0
X25394	0	0	0	0	0
X25395	0	0	0	0	0
X25396	0	0	0	0	0
X25397	0	0	0	0	0
X25398	0	0	0	0	0
X25399	0	0	0	0	0
X25400	0	0	0	0	0
X25401	0	0	0	0	0
X25402	0	0	0	0	0
X25403	0	0	0	0	0
X25404	0	0	0	0	0
X25405	0	0	0	0	0
X25406	0	0	0	0	0
X25407	0	0	0	0	0
X25408	0	0	0	0	0
X25409	0	0	0	0	0
X25410	0	0	0	0	0
X25411	0	0	0	0	0
X25412	0	0	0	0	0
X25413	0	0	0	0	0
X25414	0	0	0	0	0
X25415	0	0	0	0	0
X25416	0	0	0	0	0
X25417	0	0	0	0	0
X25418	0	0	0	0	0
X25419	0	0	0	0	0
X25420	0	0	0	0	0
X25421	0	0	0	0	0
X25422	0	0	0	0	0
X25423	0	0	0	0	0
X25424	0	0	0	0	0
X25425	0	0	0	0	0
X25426	0	0	0	0	0
X25427	0	0	0	0	0
X25428	0	0	0	0	0
X25429	0	0	0	0	0
X25430	0	0	0	0	0
X25431	0	0	0	0	0
X25432	0	0	0	0	0
X25433	0	0	0	0	0
X25434	0	0	0	0	0
X25435	0	0	0	0	0
X25436	0	0	0	0	0
X25437	0	0	0	0	0
X25438	0	0	0	0	0
X25439	0	0	0	0	0
X25440	0	0	0	0	0
X25441	0	0	0	0	0
X25442	0	0	0	0	0
X25443	0	0	0	0	0
X25444	0	0	0	0	0
X25445	0	0	0	0	0
X25446	0	0	0	0	0
X25447	0	0	0	0	0
X25448	0	0	0	0	0
X25449	0	0	0	0	0
X25450	0	0	0	0	0
X25451	0	0	0	0	0
X25452	0	0	0	0	0
X25453	0	0	0	0	0
X25454	0	0	0	0	0
X25455	0	0	0	0	0
X25456	0	0	0	0	0
X25457	0	0	0	0	0
X25458	0	0	0	0	0
X25459	0	0	0	0	0
X25460	0	0	0	0	0
X25461	0	0	0	0	0
X25462	0	0	0	0	0
X25463	0	0	0	0	0
X25464	0	0	0	0	0
X25465	0	0	0	0	0
X25466	0	0	0	0	0
X25467	0	0	0	0	0
X25468	0	0	0	0	0
X25469	0	0	0	0	0
X25470	0	0	0	0	0
X25471	0	0	0	0	0
X25472	0	0	0	0	0
X25473	0	0	0	0	0
X25474	0	0	0	0	0
X25475	0	0	0	0	0
X25476	0	0	0	0	0
X25477	0	0	0	0	0
X25478	0	0	0	0	0
X25479	0	0	0	0	0
X25480	0	0	0	0	0
X25481	0	0	0	0	0
X25482	0	0	0	0	0
X25483	0	0	0	0	0
X25484	0	0	0	0	0
X25485	0	0	0	0	0
X25486	0	0	0	0	0
X25487	0	0	0	0	0
X25488	0	0	0	0	0
X25489	0	0	0	0	0
X25490	0	0	0	0	0
X25491	0	0	0	0	0
X25492	0	0	0	0	0
X25493	0	0	0	0	0
X25494	0	0	0	0	0
X25495	0	0	0	0	0
X25496	0	0	0	0	0
X25497	0	0	0	0	0
X25498	0	0	0	0	0
X25499	0	0	0	0	0
X25500	0	0	0	0	0
X25501	0	0	0	0	0
X25502	0	0	0	0	0
X25503	0	0	0	0	0
X25504	0	0	0	0	0
X25505	0	0	0	0	0
X25506	0	0	0	0	0
X25507	0	0	0	0	0
X25508	0	0	0	0	0
X25509	0	0	0	0	0
X25510	0	0	0	0	0
X25511	0	0	0	0	0
X25512	0	0	0	0	0
X25513	0	0	0	0	0
X25514	0	0	0	0	0
X25515	0	0	0	0	0
X25516	0	0	0	0	0
X25517	0	0	0	0	0
X25518	0	0	0	0	0
X25519	0	0	0	0	0
X25520	0	0	0	0	0
X25521	0	0	0	0	0
X25522	0	0	0	0	0
X25523	0	0	0	0	0
X25524	0	0	0	0	0
X25525	0	0	0	0	0
X25526	0	0	0	0	0
X25527	0	0	0	0	0
X25528	0	0	0	0	0
X25529	0	0	0	0	0
X25530	0	0	0	0	0
X25531	0	0	0	0	0
X25532	0	0	0	0	0
X25533	0	0	0	0	0
X25534	0	0	0	0	0
X25535	0	0	0	0	0
X25536	0	0	0	0	0
X25537	0	0	0	0	0
X25538	0	0	0	0	0
X25539	0	0	0	0	0
X25540	0	0	0	0	0
X25541	0	0	0	0	0
X25542	0	0	0	0	0
X25543	0	0	0	0	0
X25544	0	0	0	0	0
X25545	0	0	0	0	0
X25546	0	0	0	0	0
X25547	0	0	0	0	0
X25548	0	0	0	0	0
X25549	0	0	0	0	0
X25550	0	0	0	0	0
X25551	0	0	0	0	0
X25552	0	0	0	0	0
X25553	0	0	0	0	0
X25554	0	0	0	0	0
X25555	0	0	0	0	0
X25556	0	0	0	0	0
X25557	0	0	0	0	0
X25558	0	0	0	0	0
X25559	0	0	0	0	0
X25560	0	0	0	0	0
X25561	0	0	0	0	0
X25562	0	0	0	0	0
X25563	0	0	0	0	0
X25564	0	0	0	0	0
X25565	0	0	0	0	0
X25566	0	0	0	0	0
X25567	0	0	0	0	0
X25568	0	0	0	0	0
X25569	0	0	0	0	0
X25570	0	0	0	0	0
X25571	0	0	0	0	0
X25572	0	0	0	0	0
X25573	0	0	0	0	0
X25574	0	0	0	0	0
X25575	0	0	0	0	0
X25576	0	0	0	0	0
X25577	0	0	0	0	0
X25578	0	0	0	0	0
X25579	0	0	0	0	0
X25580	0	0	0	0	0
X25581	0	0	0	0	0
X25582	0	0	0	0	0
X25583	0	0	0	0	0
X25584	0	0	0	0	0
X25585	0	0	0	0	0
X25586	0	0	0	0	0
X25587	0	0	0	0	0
X25588	0	0	0	0	0
X25589	0	0	0	0	0
X25590	0	0	0	0	0
X25591	0	0	0	0	0
X25592	0	0	0	0	0
X25593	0	0	0	0	0
X25594	0	0	0	0	0
X25595	0	0	0	0	0
X25596	0	0	0	0	0
X25597	0	0	0	0	0
X25598	0	0	0	0	0
X25599	0	0	0	0	0
X25600	0	0	0	0	0
X25601	0	0	0	0	0
X25602	0	0	0	0	0
X25603	0	0	0	0	0
X25604	0	0	0	0	0
X25605	0	0	0	0	0
X25606	0	0	0	0	0
X25607	0	0	0	0	0
X25608	0	0	0	0	0
X25609	0	0	0	0	0
X25610	0	0	0	0	0
X25611	0	0	0	0	0
X25612	0	0	0	0	0
X25613	0	0	0	0	0
X25614	0	0	0	0	0
X25615	0	0	0	0	0
X25616	0	0	0	0	0
X25617	0	0	0	0	0
X25618	0	0	0	0	0
X25619	0	0	0	0	0
X25620	0	0	0	0	0
X25621	0	0	0	0	0
X25622	0	0	0	0	0
X25623	0	0	0	0	0
X25624	0	0	0	0	0
X25625	0	0	0	0	0
X25626	0	0	0	0	0
X25627	0	0	0	0	0
X25628	0	0	0	0	0
X25629	0	0	0	0	0
X25630	0	0	0	0	0
X25631	0	0	0	0	0
X25632	0	0	0	0	0
X25633	0	0	0	0	0
X25634	0	0	0	0	0
X25635	0	0	0	0	0
X25636	0	0	0	0	0
X25637	0	0	0	0	0
X25638	0	0	0	0	0
X25639	0	0	0	0	0
X25640	0	0	0	0	0
X25641	0	0	0	0	0
X25642	0	0	0	0	0
X25643	0	0	0	0	0
X25644	0	0	0	0	0
X25645	0	0	0	0	0
X25646	0	0	0	0	0
X25647	0	0	0	0	0
X25648	0	0	0	0	0
X25649	0	0	0	0	0
X25650	0	0	0	0	0
X25651	0	0	0	0	0
X25652	0	0	0	0	0
X25653	0	0	0	0	0
X25654	0	0	0	0	0
X25655	0	0	0	0	0
X25656	0	0	0	0	0
X25657	0	0	0	0	0
X25658	0	0	0	0	0
X25659	0	0	0	0	0
X25660	0	0	0	0	0
X25661	0	0	0	0	0
X25662	0	0	0	0	0
X25663	0	0	0	0	0
X25664	0	0	0	0	0
X25665	0	0	0	0	0
X25666	0	0	0	0	0
X25667	0	0	0	0	0
X25668	0	0	0	0	0
X25669	0	0	0	0	0
X25670	0	0	0	0	0
X25671	0	0	0	0	0
X25672	0	0	0	0	0
X25673	0	0	0	0	0
X25674	0	0	0	0	0
X25675	0	0	0	0	0
X25676	0	0	0	0	0
X25677	0	0	0	0	0
X25678	0	0	0	0	0
X25679	0	0	0	0	0
X25680	0	0	0	0	0
X25681	0	0	0	0	0
X25682	0	0	0	0	0
X25683	0	0	0	0	0
X25684	0	0	0	0	0
X25685	0	0	0	0	0
X25686	0	0	0	0	0
X25687	0	0	0	0	0
X25688	0	0	0	0	0
X25689	0	0	0	0	0
X25690	0	0	0	0	0
X25691	0	0	0	0	0
X25692	0	0	0	0	0
X25693	0	0	0	0	0
X25694	0	0	0	0	0
X25695	0	0	0	0	0
X25696	0	0	0	0	0
X25697	0	0	0	0	0
X25698	0	0	0	0	0
X25699	0	0	0	0	0
X25700	0	0	0	0	0
X25701	0	0	0	0	0
X25702	0	0	0	0	0
X25703	0	0	0	0	0
X25704	0	0	0	0	0
X25705	0	0	0	0	0
X25706	0	0	0	0	0
X25707	0	0	0	0	0
X25708	0	0	0	0	0
X25709	0	0	0	0	0
X25710	0	0	0	0	0
X25711	0	0	0	0	0
X25712	0	0	0	0	0
X25713	0	0	0	0	0
X25714	0	0	0	0	0
X25715	0	0	0	0	0
X25716	0	0	0	0	0
X25717	0	0	0	0	0
X25718	0	0	0	0	0
X25719	0	0	0	0	0
X25720	0	0	0	0	0
X25721	0	0	0	0	0
X25722	0	0	0	0	0
X25723	0	0	0	0	0
X25724	0	0	0	0	0
X25725	0	0	0	0	0
X25726	0	0	0	0	0
X25727	0	0	0	0	0
X25728	0	0	0	0	0
X25729	0	0	0	0	0
X25730	0	0	0	0	0
X25731	0	0	0	0	0
X25732	0	0	0	0	0
X25733	0	0	0	0	0
X25734	0	0	0	0	0
X25735	0	0	0	0	0
X25736	0	0	0	0	0
X25737	0	0	0	0	0
X25738	0	0	0	0	0
X25739	0	0	0	0	0
X25740	0	0	0	0	0
X25741	0	0	0	0	0
X25742	0	0	0	0	0
X25743	0	0	0	0	0
X25744	0	0	0	0	0
X25745	0	0	0	0	0
X25746	0	0	0	0	0
X25747	0	0	0	0	0
X25748	0	0	0	0	0
X25749	0.00232091304196536	0.00215848600140303	0.00142910509410373	-0.00333525619492563	-0.00257324794254654
X25750	0	0	0	0	0
X25751	0	0	0	0	0
X25752	0	0	0	0	0
X25753	0	0	0	0	0
X25754	0	0	0	0	0
X25755	0	0	0	0	0
X25756	0	0	0	0	0
X25757	0	0	0	0	0
X25758	0	0	0	0	0
X25759	0	0	0	0	0
